x(mm) y(mm) z(mm) displacement_x displacement_y displacement_z
-500 340 0 0.0135705396472648 0.00617711337671908 0.0220248244896394
-500 380 0 0.0139648463324952 0.00622751230896896 0.0222565258477922
-500 420 0 0.0143596291244285 0.00627126078058493 0.0225016169538843
-500 460 0 0.0147529663698895 0.00630947587448225 0.0227579454717523
-500 500 0 0.0151434184210442 0.00634317643028243 0.0230235992044663
-500 540 0 0.0155299391403347 0.00637325945194862 0.0232969006928154
-500 580 0 0.0159117949593275 0.00640049410307989 0.0235763927192344
-500 620 0 0.0162884952325027 0.00642552665927438 0.0238608188822193
-500 660 0 0.0166597347287099 0.00644889147659816 0.0241491021720701
-500 700 0 0.0170253475075807 0.00647102460372718 0.0244403234669506
-500 740 0 0.0173852707039517 0.00649227791332421 0.0247337011077533
-500 780 0 0.0177395165402819 0.00651293252966006 0.0250285721749272
-500 820 0 0.0180881509613377 0.00653321093487494 0.0253243757343582
-500 860 0 0.0184312774842117 0.00655328751737556 0.0256206380957351
-500 900 0 0.0187690250926846 0.00657329754979968 0.0259169599957247
-500 940 0 0.0191015392329923 0.00659334470413422 0.0262130055489709
-500 980 0 0.0194289751684119 0.00661350726669135 0.0265084927801292
-460 -980 0 -0.0123945988807602 -0.00446729969203926 -0.0260270864979405
-460 -940 0 -0.012227265500254 -0.00442389383431212 -0.0257209816363331
-460 -900 0 -0.0120592061988708 -0.00438213549823087 -0.0254137447409933
-460 -860 0 -0.0118906198811829 -0.00434232568688003 -0.0251056188673972
-460 -820 0 -0.0117217584836767 -0.00430481360197343 -0.0247968996394572
-460 -780 0 -0.0115529397772751 -0.00427000416948942 -0.0244879454069467
-460 -740 0 -0.011384563310827 -0.0042383664154268 -0.0241791893455131
-460 -700 0 -0.0112171302265397 -0.00421044255692665 -0.0238711538192619
-460 -660 0 -0.0110512677939051 -0.00418685749564647 -0.0235644673357906
-460 -620 0 -0.0108877595940322 -0.00416832811732892 -0.023259884400266
-460 -580 0 -0.0107275822914605 -0.00415567136926813 -0.0229583084926096
-460 -540 0 -0.0105719497680979 -0.00414980945208012 -0.0226608182102443
-460 -500 0 -0.0104223649199811 -0.00415176956984684 -0.0223686962801591
-460 -460 0 -0.010280678410329 -0.00416267450261434 -0.0220834605689794
-460 -420 0 -0.0101491518182316 -0.00418371883985929 -0.0218068953099179
-460 -380 0 -0.0100305195336401 -0.0042161242494403 -0.0215410794187225
-460 -340 0 -0.0099280390632996 -0.00426106616450803 -0.0212884069225322
-460 -300 0 -0.00984551304976871 -0.0043195647325988 -0.0210515922342151
-460 -260 0 -0.00978725897618299 -0.00439233632949357 -0.0208336505933375
-460 -220 0 -0.00975799647790331 -0.00447961026730322 -0.0206378422335908
-460 -180 0 -0.00976262186665025 -0.00458092978236264 -0.0204675690746836
-460 -140 0 -0.00980585128008908 -0.00469497569754518 -0.0203262167725995
-460 -100 0 -0.00989174346116306 -0.00481946911437744 -0.0202169443508992
-460 -59.9999999999999 0 -0.0100231597060369 -0.00495121430553351 -0.0201424382999053
-460 -20 0 -0.0102012681941159 -0.00508632171119147 -0.0201046646872363
-460 20 0 0.0104252259224665 0.00522060014050327 0.0201046646872363
-460 59.9999999999999 0 0.0106921474372645 0.0053500431996418 0.0201424382999053
-460 100 0 0.0109973921383734 0.00547129062523814 0.0202169443508992
-460 140 0 0.0113351025707346 0.00558194919509379 0.0203262167725995
-460 180 0 0.0116988543900721 0.00568071062741327 0.0204675690746836
-460 220 0 0.0120822673622248 0.0057672754881105 0.0206378422335908
-460 260 0 0.0124794706501805 0.00584214561972209 0.0208336505933375
-460 300 0 0.012885382100212 0.00590636434288788 0.0210515922342151
-460 340 0 0.0132958171088583 0.0059612692597025 0.0212884069225322
-460 380 0 0.0137074722875019 0.00600829462842202 0.0215410794187225
-460 420 0 0.0141178344721238 0.00604883448667365 0.0218068953099179
-460 460 0 0.0145250566868716 0.00608416109645654 0.0220834605689794
-460 500 0 0.0149278291342968 0.00611538599804924 0.0223686962801591
-460 540 0 0.0153252609777406 0.00614345000602047 0.0226608182102443
-460 580 0 0.0157167797851322 0.00616913066177867 0.0229583084926096
-460 620 0 0.016102050039794 0.00619305875833847 0.023259884400266
-460 660 0 0.0164809092652579 0.00621573842173673 0.0235644673357906
-460 700 0 0.0168533191307641 0.00623756745084394 0.0238711538192619
-460 740 0 0.0172193286716268 0.0062588561528469 0.0241791893455131
-460 780 0 0.0175790469894152 0.00627984389018769 0.0244879454069467
-460 820 0 0.0179326232058033 0.00630071313221696 0.0247968996394572
-460 860 0 0.0182802318808211 0.00632160111662791 0.0251056188673972
-460 900 0 0.0186220625022308 0.00634260937274994 0.0254137447409933
-460 940 0 0.0189583119836236 0.00636381140973179 0.0257209816363331
-460 980 0 0.0192891793725313 0.00638525887151039 0.0260270864979405
-420 -980 0 -0.0122130573390717 -0.00437022222890429 -0.0255470173694275
-420 -940 0 -0.0120402304313102 -0.00432181705103512 -0.0252300970623877
-420 -900 0 -0.0118662253462838 -0.00427469136991471 -0.0249114271802823
-420 -860 0 -0.0116911877224702 -0.00422911837177989 -0.0245912033938938
-420 -820 0 -0.0115153092957011 -0.00418541937337633 -0.0242696709573201
-420 -780 0 -0.0113388400848779 -0.00414397245268126 -0.0239471352605281
-420 -740 0 -0.0111621038937025 -0.00410522246293749 -0.0236239746577705
-420 -700 0 -0.0109855180366165 -0.00406969248896439 -0.023300656040788
-420 -660 0 -0.0108096184150633 -0.00403799667751418 -0.0229777536911522
-420 -620 0 -0.0106350913051286 -0.00401085414039606 -0.0226559719942334
-420 -580 0 -0.0104628134341674 -0.00398910322904654 -0.0223361726023775
-420 -540 0 -0.010293902046149 -0.00397371482550029 -0.0220194065527034
-420 -500 0 -0.0101297765361391 -0.00396580227365868 -0.0217069516030429
-420 -460 0 -0.00997223261068733 -0.00396662405711576 -0.0214003545352986
-420 -420 0 -0.00982352836662796 -0.00397757321310493 -0.0211014772249584
-420 -380 0 -0.00968647851548525 -0.00400014478596129 -0.0208125436720727
-420 -340 0 -0.00956454734469424 -0.00403586974289478 -0.020536182692312
-420 -300 0 -0.00946192203778446 -0.00408620177781092 -0.0202754574095195
-420 -260 0 -0.00938353547446062 -0.00415234454708394 -0.0200338681987703
-420 -220 0 -0.00933499343245616 -0.00423501473506339 -0.0198153111049673
-420 -180 0 -0.00932235112626611 -0.00433415517269802 -0.0196239709827174
-420 -140 0 -0.00935168976582794 -0.00444864387593927 -0.0194641310901683
-420 -100 0 -0.00942848024180768 -0.00457608303220469 -0.0193398927915561
-420 -59.9999999999999 0 -0.00955679630200358 -0.00471277670347496 -0.0192548227377058
-420 -20 0 -0.00973853750916853 -0.00485398725369094 -0.0192115767191477
-420 20 0 0.00997289202755356 0.00499447922835595 0.0192115767191477
-420 59.9999999999999 0 0.010256246745226 0.00512923791414702 0.0192548227377058
-420 100 0 0.0105826155342386 0.00525415655829124 0.0193398927915561
-420 140 0 0.0109444666133236 0.00536648930901652 0.0194641310901683
-420 180 0 0.0113336971278426 0.00546497042611165 0.0196239709827174
-420 220 0 0.0117424971215719 0.00554963599301724 0.0198153111049673
-420 260 0 0.0121639444244892 0.00562147263038509 0.0200338681987703
-420 300 0 0.0125922985855117 0.00568202884338152 0.0202754574095195
-420 340 0 0.0130230508115336 0.0057330826582856 0.020536182692312
-420 380 0 0.0134528194174229 0.00577640488560788 0.0208125436720727
-420 420 0 0.0138791722389647 0.0058136172276458 0.0211014772249584
-420 460 0 0.0143004326616284 0.00584612488139153 0.0214003545352986
-420 500 0 0.0147155009400768 0.00587509909391837 0.0217069516030429
-420 540 0 0.0151237042027399 0.00590148877077673 0.0220194065527034
-420 580 0 0.0155246776110186 0.00592604622515784 0.0223361726023775
-420 620 0 0.0159182737560163 0.00594935768209136 0.0226559719942334
-420 660 0 0.0163044954038974 0.00597187327572563 0.0229777536911522
-420 700 0 0.016683446526208 0.00599393398940593 0.023300656040788
-420 740 0 0.0170552971623941 0.0060157946067275 0.0236239746577705
-420 780 0 0.0174202585086665 0.00603764262031891 0.0239471352605281
-420 820 0 0.0177785654501865 0.0060596134663159 0.0242696709573201
-420 860 0 0.0181304644521692 0.00608180261156075 0.0245912033938938
-420 900 0 0.018476205278778 0.00610427504092081 0.0249114271802823
-420 940 0 0.0188160354293451 0.00612707264672715 0.0252300970623877
-420 980 0 0.019150196493268 0.00615021995177461 0.0255470173694275
-380 -980 0 -0.0120350625886726 -0.00427980069297392 -0.0250688581738453
-380 -940 0 -0.0118569407098438 -0.00422652269898365 -0.0247409688387383
-380 -900 0 -0.0116771958159163 -0.0041741352424814 -0.0244106717359647
-380 -860 0 -0.0114959178258338 -0.00412287611353144 -0.0240781065303487
-380 -820 0 -0.0113132344632274 -0.00407302922321951 -0.0237434576202087
-380 -780 0 -0.0111293222963456 -0.00402493391914716 -0.0234069646854972
-380 -740 0 -0.0109444210866042 -0.003978996168847 -0.0230689357753556
-380 -700 0 -0.0107588524802765 -0.00393570189139964 -0.0227297635550029
-380 -660 0 -0.0105730443947793 -0.00389563267309469 -0.0223899454662341
-380 -620 0 -0.0103875628440536 -0.00385948397224391 -0.0220501086999203
-380 -580 0 -0.0102031534099257 -0.00382808563298813 -0.021711041014257
-380 -540 0 -0.0100207950583786 -0.00380242397820418 -0.021373728520166
-380 -500 0 -0.00984176941220613 -0.00378366376828741 -0.0210394015207113
-380 -460 0 -0.0096677486804297 -0.00377316665259308 -0.0207095892011701
-380 -420 0 -0.0095009047227684 -0.00377250009283767 -0.0203861831955049
-380 -380 0 -0.00934403930659984 -0.00378342679544671 -0.0200715084497704
-380 -340 0 -0.00920073003287399 -0.00380785937513304 -0.0197683968600415
-380 -300 0 -0.00907547558971206 -0.00384775896579175 -0.0194802542790186
-380 -260 0 -0.00897380573545522 -0.00390495221809404 -0.0192111041989709
-380 -220 0 -0.00890229519632542 -0.00398084406445573 -0.0189655820226614
-380 -180 0 -0.00886839173615297 -0.00407602299336276 -0.0187488445301158
-380 -140 0 -0.00887995409661885 -0.00418980138214244 -0.0185663554977029
-380 -100 0 -0.00894442722434224 -0.00431980593839695 -0.0184235197377907
-380 -59.9999999999999 0 -0.00906769418245497 -0.00446180499577035 -0.0183251736147158
-380 -20 0 -0.00925283238546458 -0.00460996658179525 -0.0182750002156517
-380 20 0 0.00949917730238858 0.00475761853904918 0.0182750002156517
-380 59.9999999999999 0 0.00980210427375002 0.00489834563737411 0.0183251736147158
-380 100 0 0.0101536914263156 0.00502705241605948 0.0184235197377907
-380 140 0 0.010544043002479 0.00514061596338853 0.0185663554977029
-380 180 0 0.0109627938282052 0.00523796835791031 0.0187488445301158
-380 220 0 0.0114003400748766 0.00531971729754466 0.0189655820226614
-380 260 0 0.0118485710145183 0.00538755602124834 0.0192111041989709
-380 300 0 0.0123011185311713 0.00544369195224722 0.0194802542790186
-380 340 0 0.012753272403864 0.00549041823730973 0.0197683968600415
-380 380 0 0.0132017261114168 0.00552985300813004 0.0200715084497704
-380 420 0 0.0136442748736968 0.00556381595047323 0.0203861831955049
-380 460 0 0.0140795343164727 0.00559379615784809 0.0207095892011701
-380 500 0 0.0145067078429058 0.00562097095873231 0.0210394015207113
-380 540 0 0.014925407346632 0.00564624766048641 0.021373728520166
-380 580 0 0.0153355211186348 0.00567031147632852 0.021711041014257
-380 620 0 0.0157371194318039 0.0056936709923097 0.0220501086999203
-380 660 0 0.0161303884892802 0.00571669751691059 0.0223899454662341
-380 700 0 0.0165155849639126 0.00573965739163699 0.0227297635550029
-380 740 0 0.0168930051409381 0.00576273766646447 0.0230689357753556
-380 780 0 0.017262964257985 0.00578606607086417 0.0234069646854972
-380 820 0 0.0176257828900353 0.00580972632600419 0.0237434576202087
-380 860 0 0.0179817781630341 0.00583376976931537 0.0240781065303487
-380 900 0 0.0183312582550459 0.00585822411789872 0.0244106717359647
-380 940 0 0.0186745191208257 0.00588310004079775 0.0247409688387383
-380 980 0 0.0190118427083058 0.00590839606760894 0.0250688581738453
-340 -980 0 -0.0118606431637467 -0.00419666666540292 -0.0245932150431665
-340 -940 0 -0.0116774505666762 -0.00413871555269931 -0.0242542543748183
-340 -900 0 -0.0114922041635287 -0.00408125418218576 -0.0239121917939836
-340 -860 0 -0.0113049372379412 -0.00402447825325355 -0.0235671025149766
-340 -820 0 -0.0111157115438835 -0.00396862553658 -0.0232190996154467
-340 -780 0 -0.0109246267041158 -0.00391398532461014 -0.0228683440805952
-340 -740 0 -0.0107318327042325 -0.00386091011450121 -0.0225150575329527
-340 -700 0 -0.0105375465660487 -0.00380983002208804 -0.0221595384005984
-340 -660 0 -0.0103420746783656 -0.00376127048679132 -0.0218021824864975
-340 -620 0 -0.0101458427945849 -0.00371587384503517 -0.0214435091587857
-340 -580 0 -0.00994943640850644 -0.00367442526432004 -0.0210841946839046
-340 -540 0 -0.0097536551135974 -0.00363788323179792 -0.0207251145526423
-340 -500 0 -0.00955958561577635 -0.00360741408517134 -0.0203673969498914
-340 -460 0 -0.0093686991717835 -0.00358442862982471 -0.0200124896710926
-340 -420 0 -0.00918297997736066 -0.00357061617842428 -0.0196622425457913
-340 -380 0 -0.00900509052576864 -0.00356796661924959 -0.0193190063304212
-340 -340 0 -0.00883857633087035 -0.00357876346904884 -0.0189857462803803
-340 -300 0 -0.00868810224324815 -0.00360551974271922 -0.0186661629609488
-340 -260 0 -0.0085596905474711 -0.00365081505619264 -0.0183648026771419
-340 -220 0 -0.00846089098701572 -0.00371698252452611 -0.0180871238079977
-340 -180 0 -0.00840075341522675 -0.00380560257716918 -0.01783946409476
-340 -140 0 -0.00838941189214851 -0.00391681346699886 -0.0176288343407327
-340 -100 0 -0.00843707969885382 -0.00404856915732225 -0.0174624634473178
-340 -59.9999999999999 0 -0.00855239167482798 -0.00419614554784201 -0.0173470652608569
-340 -20 0 -0.00874037489918388 -0.00435229857482066 -0.0172879074267566
-340 20 0 0.00900075636411643 0.00450832289789489 0.0172879074267566
-340 59.9999999999999 0 0.00932745699725351 0.00465579192212433 0.0173470652608569
-340 100 0 0.00970966536930938 0.0047882772289221 0.0174624634473178
-340 140 0 0.0101340562833424 0.00490230817934053 0.0176288343407327
-340 180 0 0.0105871866003771 0.0049973136660648 0.01783946409476
-340 220 0 0.0110572433696775 0.00507484651045829 0.0180871238079977
-340 260 0 0.0115348637791656 0.00513760283396784 0.0183648026771419
-340 300 0 0.0120132027336071 0.00518861029290319 0.0186661629609488
-340 340 0 0.0124875827365779 0.00523071728479657 0.0189857462803803
-340 380 0 0.0129550056810738 0.00526635074442784 0.0193190063304212
-340 420 0 0.0134136874218205 0.00529745273305312 0.0196622425457913
-340 460 0 0.0138626794936273 0.00532551246935966 0.0200124896710926
-340 500 0 0.0143015874598773 0.00535163727432633 0.0203673969498914
-340 540 0 0.0147303721337788 0.00537663089081378 0.0207251145526423
-340 580 0 0.0151492140840823 0.00540106454980061 0.0210841946839046
-340 620 0 0.015558423484551 0.00542533574235654 0.0214435091587857
-340 660 0 0.0159583812441399 0.00544971435862004 0.0218021824864975
-340 700 0 0.0163495012138581 0.00547437778087998 0.0221595384005984
-340 740 0 0.0167322063797221 0.00549943704398583 0.0225150575329527
-340 780 0 0.0171069142383155 0.00552495608170774 0.0228683440805952
-340 820 0 0.017474028149882 0.00555096576058515 0.0232190996154467
-340 860 0 0.0178339325497818 0.00557747404773272 0.0235671025149766
-340 900 0 0.0181869906249382 0.00560447334048702 0.0239121917939836
-340 940 0 0.0185335435425767 0.00563194572582126 0.0242542543748183
-340 980 0 0.0188739106353677 0.00565986673572353 0.0245932150431665
-300 -980 0 -0.0116897767021853 -0.00412143316100729 -0.0241207230215108
-300 -940 0 -0.0115017572567227 -0.00405908557850449 -0.02377064676466
-300 -900 0 -0.0113112733638893 -0.00399682604863315 -0.02341674480305
-300 -860 0 -0.0111183023948228 -0.00393480299166807 -0.0230590200309418
-300 -820 0 -0.0109228402352806 -0.00387320089818893 -0.0226975042577513
-300 -780 0 -0.010724908637387 -0.00381224928224685 -0.0223322671684319
-300 -740 0 -0.0105245652510078 -0.00375223404319983 -0.021963427949785
-300 -700 0 -0.0103219173733598 -0.0036935119108676 -0.021591170425395
-300 -660 0 -0.0101171408871886 -0.00363652882064748 -0.0212157628218819
-300 -620 0 -0.00991050647580985 -0.00358184325403865 -0.020837583660299
-300 -580 0 -0.00970241608383779 -0.00353015575408691 -0.0204571557513041
-300 -540 0 -0.0094934538328573 -0.00348234590861228 -0.0200751908895531
-300 -500 0 -0.00928445730904328 -0.00343951792248494 -0.0196926485908377
-300 -460 0 -0.00907661738913827 -0.00340305514146742 -0.0193108130411614
-300 -420 0 -0.00887161748189262 -0.00337468190833427 -0.0189313931526844
-300 -380 0 -0.00867182570129626 -0.00335652678223459 -0.0185566508059169
-300 -340 0 -0.00848055441505882 -0.00335117254720682 -0.0181895610409776
-300 -300 0 -0.0083023967955019 -0.00336166292454981 -0.0178340032577305
-300 -260 0 -0.00814363094957021 -0.00339141104828182 -0.0174949710919317
-300 -220 0 -0.00801263397243578 -0.00344392220085565 -0.0171787657224229
-300 -180 0 -0.00792015195334009 -0.0035222185207422 -0.0168930983415437
-300 -140 0 -0.00787912378964088 -0.00362788163696987 -0.0166469748003798
-300 -100 0 -0.0079036203944906 -0.00375979029952203 -0.0164501932054493
-300 -59.9999999999999 0 -0.00800653593199142 -0.00391297678266138 -0.0163123151185814
-300 -20 0 -0.00819623234749314 -0.0040784046857746 -0.016241153476052
-300 20 0 0.00847335149167017 0.00424439670341504 0.016241153476052
-300 59.9999999999999 0 0.0088296350559832 0.00439951733215272 0.0163123151185814
-300 100 0 0.00924976252398462 0.00453551127247041 0.0164501932054493
-300 140 0 0.00971528548655746 0.00464873403301277 0.0166469748003798
-300 180 0 0.0102085647627034 0.00473967783051164 0.0168930983415437
-300 220 0 0.0107151873294324 0.00481141404300299 0.0171787657224229
-300 260 0 0.0112246666227306 0.00486800025985674 0.0174949710919317
-300 300 0 0.0117300414698709 0.00491340333530785 0.0178340032577305
-300 340 0 0.0122270569226878 0.00495098182594821 0.0181895610409776
-300 380 0 0.0127133460367051 0.00498334971380768 0.0185566508059169
-300 420 0 0.0131877774720508 0.00501243410462676 0.0189313931526844
-300 460 0 0.0136499907245638 0.00503960289518041 0.0193108130411614
-300 500 0 0.0141000858151604 0.00506579881370829 0.0196926485908377
-300 540 0 0.0145384243217033 0.00509165438800804 0.0200751908895531
-300 580 0 0.0149655053040228 0.0051175817584485 0.0204571557513041
-300 620 0 0.0153818896620094 0.00514383935428146 0.020837583660299
-300 660 0 0.0157881550867336 0.0051705799327831 0.0212157628218819
-300 700 0 0.0161848700451725 0.00519788455975852 0.021591170425395
-300 740 0 0.0165725794725442 0.00522578636403447 0.021963427949785
-300 780 0 0.0169517975866091 0.00525428700927502 0.0223322671684319
-300 820 0 0.0173230049741352 0.00528336804351475 0.0226975042577513
-300 860 0 0.0176866481869105 0.00531299867227736 0.0230590200309418
-300 900 0 0.01804314076195 0.0053431410454215 0.02341674480305
-300 940 0 0.0183928650015191 0.00537375382023105 0.02377064676466
-300 980 0 0.0187361741100953 0.00540479453183783 0.0241207230215108
-260 -980 0 -0.0115223870662516 -0.00405467932181164 -0.0236520403478365
-260 -940 0 -0.0113297968097028 -0.00398829009933022 -0.023290868481205
-260 -900 0 -0.0111343567266161 -0.00392159874998623 -0.0229251253861025
-260 -860 0 -0.0109359905929003 -0.00385470333944985 -0.0225547347875492
-260 -820 0 -0.0107346306067019 -0.00378773036212753 -0.0221796383703998
-260 -780 0 -0.0105302224302693 -0.00372084255708679 -0.0217998030315646
-260 -740 0 -0.0103227323257945 -0.0036542490723933 -0.0214152305717753
-260 -700 0 -0.0101121572825687 -0.00358821874717058 -0.02102597068967
-260 -660 0 -0.0098985394498333 -0.00352309754286457 -0.0206321384701519
-260 -620 0 -0.00968198681599143 -0.00345933149906107 -0.0202339380207192
-260 -580 0 -0.00946270302022245 -0.00339749702543533 -0.0198316945563967
-260 -540 0 -0.00924103061282393 -0.00333834086010709 -0.0194258981350112
-260 -500 0 -0.0090175142388217 -0.00328283255912814 -0.019017263482619
-260 -460 0 -0.00879299344035383 -0.00323223272776176 -0.0186068120036466
-260 -420 0 -0.00856873945667091 -0.00318817984787881 -0.0181959841646646
-260 -380 0 -0.00834665684131565 -0.00315279632748303 -0.0177867927991525
-260 -340 0 -0.00812957852971177 -0.00312880782976939 -0.01738202979309
-260 -300 0 -0.00792168951770838 -0.00311965425249697 -0.0169855381041132
-260 -260 0 -0.0077291107860671 -0.00312953786831012 -0.016602553495487
-260 -220 0 -0.00756063900363424 -0.00316329417175469 -0.0162400962298139
-260 -180 0 -0.00742852237011202 -0.00322588343806466 -0.0159073362847262
-260 -140 0 -0.00734889244030941 -0.00332123172275401 -0.0156157491716667
-260 -100 0 -0.00734105769777257 -0.00345025922574076 -0.015378732747284
-260 -59.9999999999999 0 -0.0074245843867385 -0.00360850075603221 -0.0152102717346644
-260 -20 0 -0.00761375940135326 -0.00378477795396094 -0.0151224639095007
-260 20 0 0.00791130780523887 0.00396290783710271 0.0151224639095007
-260 59.9999999999999 0 0.00830553327290968 0.00412671911636365 0.0152102717346644
-260 100 0 0.00877368823308944 0.00426542703681179 0.015378732747284
-260 140 0 0.00928943833039863 0.00437575588847317 0.0156157491716667
-260 180 0 0.00982951053269544 0.00446031681281488 0.0159073362847262
-260 220 0 0.0103767464483208 0.00452452205592308 0.0162400962298139
-260 260 0 0.0109200743205761 0.00457412957373959 0.016602553495487
-260 300 0 0.0114531053672156 0.00461401302720848 0.0169855381041132
-260 340 0 0.0119725823101555 0.00464783461500467 0.01738202979309
-260 380 0 0.0124771665665728 0.00467815637795997 0.0177867927991525
-260 420 0 0.0129666230485597 0.00470668676070036 0.0181959841646646
-260 460 0 0.0134413146849084 0.00473452295693704 0.0186068120036466
-260 500 0 0.0139019036948676 0.00476234409722618 0.019017263482619
-260 540 0 0.014349180846151 0.0047905514975964 0.0194258981350112
-260 580 0 0.0147839707947783 0.00481936561208657 0.0198316945563967
-260 620 0 0.015207081602504 0.00484889123601855 0.0202339380207192
-260 660 0 0.0156192794965871 0.00487916064561944 0.0206321384701519
-260 700 0 0.0160212778352447 0.00491016183717404 0.02102597068967
-260 740 0 0.0164137339079358 0.00494185685871622 0.0214152305717753
-260 780 0 0.0167972499162255 0.00497419360973202 0.0217998030315646
-260 820 0 0.0171723760530779 0.00500711335454647 0.0221796383703998
-260 860 0 0.0175396145063166 0.00504055543150505 0.0225547347875492
-260 900 0 0.0178994237358588 0.00507446013272759 0.0229251253861025
-260 940 0 0.0182522226761065 0.00510877039489846 0.023290868481205
-260 980 0 0.0185983946879138 0.00514343272196359 0.0236520403478365
-220 -980 0 -0.0113583434537192 -0.00399693418238431 -0.0231878414857154
-220 -940 0 -0.0111614420957411 -0.00392693451845971 -0.0228156634758149
-220 -900 0 -0.0109613344785674 -0.00385626733422125 -0.0224381564164
-220 -860 0 -0.0107578944868758 -0.00378497989039561 -0.0220551594981379
-220 -820 0 -0.0105509946893598 -0.00371313913178531 -0.0216665171319042
-220 -780 0 -0.0103405089831616 -0.00364083781334155 -0.0212720838760362
-220 -740 0 -0.0101263166381959 -0.00356820266726008 -0.0208717313461598
-220 -700 0 -0.00990830841859248 -0.00349540536625375 -0.0204653578981638
-220 -660 0 -0.00968639580800121 -0.003422677344744 -0.0200529022153617
-220 -620 0 -0.00946052491259511 -0.00335032997778632 -0.0196343624310448
-220 -580 0 -0.00923069748200153 -0.00327878224147208 -0.0192098231575138
-220 -540 0 -0.00899700287571689 -0.00320859885768311 -0.0187794938930668
-220 -500 0 -0.00875966704540647 -0.00314054313496003 -0.0183437639190636
-220 -460 0 -0.00851912825344356 -0.00307565029583445 -0.0179032812392343
-220 -420 0 -0.00827615519391726 -0.00301532891433073 -0.0174590667012993
-220 -380 0 -0.00803203277767259 -0.00296149958201791 -0.0170126795706414
-220 -340 0 -0.00778885587464902 -0.00291677919617672 -0.0165664577137693
-220 -300 0 -0.00754999318234684 -0.00288471127248487 -0.0161238634980393
-220 -260 0 -0.00732080958304628 -0.00287001531913831 -0.0156899718525041
-220 -220 0 -0.00710974785323906 -0.00287875614112786 -0.015272127976948
-220 -180 0 -0.00692980568838838 -0.00291817564460592 -0.014880749046683
-220 -140 0 -0.00680013720026111 -0.00299566189711724 -0.0145300862307458
-220 -100 0 -0.00674668605672844 -0.00311611063583286 -0.0142384242047771
-220 -59.9999999999999 0 -0.00679943505719056 -0.00327745147167205 -0.0140267282697558
-220 -20 0 -0.00698364352655296 -0.00346643741127093 -0.0139147041545072
-220 20 0 0.00730689618630905 0.00365978417281823 0.0139147041545072
-220 59.9999999999999 0 0.00775170234671075 0.00383336779535765 0.0140267282697558
-220 100 0 0.0082822393204564 0.00397293868047427 0.0142384242047771
-220 140 0 0.00885971936557317 0.00407706236432024 0.0145300862307458
-220 180 0 0.00945372926095492 0.00415236359526912 0.014880749046683
-220 220 0 0.0100450073891919 0.00420758723965456 0.015272127976948
-220 260 0 0.0106231879952204 0.00425026471480954 0.0156899718525041
-220 300 0 0.0111835682157477 0.00428580392389279 0.0161238634980393
-220 340 0 0.0117246189348819 0.00431772207984684 0.0165664577137693
-220 380 0 0.0122464393616109 0.00434816647207512 0.0170126795706414
-220 420 0 0.012749892428164 0.00437838235288436 0.0174590667012993
-220 460 0 0.0132361488553668 0.00440905088230841 0.0179032812392343
-220 500 0 0.0137064570806177 0.00444051164209307 0.0183437639190636
-220 540 0 0.0141620329357507 0.00447290261408753 0.0187794938930668
-220 580 0 0.0146040112563185 0.00450624611502304 0.0192098231575138
-220 620 0 0.0150334288191401 0.00454050077793048 0.0196343624310448
-220 660 0 0.0154512226357894 0.00457559262860341 0.0200529022153617
-220 700 0 0.0158582353423519 0.00461143341805739 0.0204653578981638
-220 740 0 0.0162552234629464 0.00464793122694805 0.0208717313461598
-220 780 0 0.0166428664332079 0.00468499640261334 0.0212720838760362
-220 820 0 0.0170217753690109 0.00472254469226442 0.0216665171319042
-220 860 0 0.0173925011350805 0.00476049870697285 0.0220551594981379
-220 900 0 0.0177555415587494 0.00479878840753058 0.0224381564164
-220 940 0 0.0181113477778594 0.00483735103275532 0.0228156634758149
-220 980 0 0.0184603297784293 0.00487613072535215 0.0231878414857154
-180 -980 0 -0.0111974618454269 -0.00394866023982905 -0.0227288089993697
-180 -940 0 -0.0109965037026329 -0.00387555248528554 -0.0223457877782903
-180 -900 0 -0.0107920137215355 -0.00380144997068587 -0.0219566781367605
-180 -860 0 -0.0105838206201643 -0.00372635165733908 -0.0215612312939976
-180 -820 0 -0.0103717428447741 -0.00365026707383625 -0.0211591895505334
-180 -780 0 -0.0101555889094511 -0.00357322038575951 -0.0207502883451853
-180 -740 0 -0.00993515841134225 -0.0034952559905242 -0.020334259609701
-180 -700 0 -0.00971024413378648 -0.00341644626597446 -0.0199108370354626
-180 -660 0 -0.00948063589178774 -0.00333690239119213 -0.0194797641670984
-180 -620 0 -0.00924612716945748 -0.00325678959605373 -0.0190408066986327
-180 -580 0 -0.00900652625385515 -0.00317634886453596 -0.0185937710629475
-180 -540 0 -0.00876167467254858 -0.00309592814480884 -0.0181385325289203
-180 -500 0 -0.00851147763209159 -0.00301602770744765 -0.0176750778072756
-180 -460 0 -0.00825595445014365 -0.00293736674334628 -0.0172035700387517
-180 -420 0 -0.00799532281759028 -0.00286098202396179 -0.0167244486965362
-180 -380 0 -0.00773014123644835 -0.00278837492304522 -0.0162385845167685
-180 -340 0 -0.00746155303239342 -0.00272173042341131 -0.0157475218337126
-180 -300 0 -0.00719170970729967 -0.00266423912655322 -0.0152538600070059
-180 -260 0 -0.00692451131379311 -0.00262055223852175 -0.0147618538819783
-180 -220 0 -0.00666689548521686 -0.00259736095870983 -0.0142783466609098
